resource_code,name,type,category,unit,price_avg,price_min,price_max,price_median,price_variants,currency,avg_cost_per_use,avg_qty_per_use,usage_count,used_in_work_items,parent_category,parent_collection,parent_department,parent_section
DXME-RIKA-MENE_KAKAVO,"Samojezdne, samowyładowcze statki transportowe z systemem otwierania dna, pojemność ładowni 700 m3",Equipment,Prace budowlane podwodne (prace nurkowe),Masz.-godz.,3824.182493934659,3824.1824939346598,3824.1824939346598,3824.1824939346598,84,PLN,15564.422750314063,4.069999999999999,84,84,Prace budowlane podwodne (prace nurkowe),PUPU,PRACE ZWIĄZANE Z OBNIŻANIEM GRUNTU W WARUNKACH MORSKICH,TRANSPORT ZIEMI Z SAMOJEZDNYMI STATKAMI
DXME-RIKA-MENE_KAMEKA,"Samochody transportowe do ziemi, samowyładowcze z systemem otwierania podłogi, pojemność ładunkowa 1000 m3",Equipment,Prace budowlane podwodne (prace nurkowe),Masz.-godz.,4692.327295664581,4692.327295664581,4692.327295664581,4692.327295664581,84,PLN,18377.723297627264,3.9165476190476185,84,84,Prace budowlane podwodne (prace nurkowe),PUPU,PRACE ZWIĄZANE Z OBNIŻANIEM GRUNTU W WARUNKACH MORSKICH,TRANSPORT ZIEMI Z SAMOJEZDNYMI STATKAMI
DXME-RIKA-MENE_KAMEME,"Samojezdne, samowyładowcze statki transportowe do ziemi z systemem otwierania dna, pojemność ładunkowa 1500 m3",Equipment,Prace budowlane podwodne (prace nurkowe),Masz.-godz.,6173.767847611651,6173.767847611651,6173.767847611651,6173.767847611651,112,PLN,20232.870432730862,3.277232142857143,112,112,Prace budowlane podwodne (prace nurkowe),PUPU,PRACE ZWIĄZANE Z OBNIŻANIEM GRUNTU W WARUNKACH MORSKICH,TRANSPORT ZIEMI Z SAMOJEZDNYMI STATKAMI
DXME-RIKA-MENE_KAMERI,"Samojezdne, samowyładowcze statki transportowe z systemem otwierania dna, pojemność ładunkowa 2000 m3",Equipment,Prace budowlane podwodne (prace nurkowe),Masz.-godz.,8511.927505163942,8511.927505163942,8511.927505163942,8511.927505163942,140,PLN,24367.82446281897,2.862785714285714,140,140,Prace budowlane podwodne (prace nurkowe),PUPU,PRACE ZWIĄZANE Z OBNIŻANIEM GRUNTU W WARUNKACH MORSKICH,TRANSPORT ZIEMI Z SAMOJEZDNYMI STATKAMI
DXME-RIKA-MENE_KARIME,Łodzie,Equipment,"Prace palowe, wykopy, wzmacnianie gruntu",Masz.-godz.,12.226654872300001,12.226654872300001,12.226654872300001,12.226654872300001,6,PLN,63.660116368442004,5.206666666666666,6,6,"Prace palowe, wykopy, wzmacnianie gruntu",SA,PRACE PAŁOWE,PRACE PALOWE PROWADZONE W WARUNKACH MORSKICH Z STATKÓW
DXME-RIKA-MENE_SAKADX,"Samojezdne, samowyładowcze statki transportowe do ziemi z systemem otwierania dna, pojemność ładunkowa 1800 m3",Equipment,Prace budowlane podwodne (prace nurkowe),Masz.-godz.,8044.34439799419,8044.34439799419,8044.34439799419,8044.34439799419,70,PLN,11635.569575670168,1.4464285714285714,70,70,Prace budowlane podwodne (prace nurkowe),PUPU,PRACE ZWIĄZANE Z OBNIŻANIEM GRUNTU W WARUNKACH MORSKICH,TRANSPORT ZIEMI Z SAMOJEZDNYMI STATKAMI
DXME-RIKA-MENE_SAKALI,"Samojezdne, samowyładowcze statki transportowe do ziemi z systemem otwierania dna, pojemność ładunkowa 1200 m3",Equipment,Prace budowlane podwodne (prace nurkowe),Masz.-godz.,5271.2138916680115,5271.213891668011,5271.213891668011,5271.213891668011,6,PLN,7028.285188890682,1.3333333333333333,6,6,Prace budowlane podwodne (prace nurkowe),PUPU,PRACE ZWIĄZANE Z OBNIŻANIEM GRUNTU W WARUNKACH MORSKICH,TRANSPORT ZIEMI Z SAMOJEZDNYMI STATKAMI
DXME-RIKA-MENE_SAKAVO,"Samojezdne, samowyładowcze statki transportowe do ziemi z systemem otwierania dna, pojemność ładunkowa 1600 m3",Equipment,Prace budowlane podwodne (prace nurkowe),Masz.-godz.,6726.267288659491,6726.267288659491,6726.267288659491,6726.267288659491,6,PLN,8385.413219862165,1.2466666666666668,6,6,Prace budowlane podwodne (prace nurkowe),PUPU,PRACE ZWIĄZANE Z OBNIŻANIEM GRUNTU W WARUNKACH MORSKICH,TRANSPORT ZIEMI Z SAMOJEZDNYMI STATKAMI
DXME-RIKA-MENE_SAMEKA,"Samobieżne, samowyładowcze statki transportowe ziemi z systemem otwierania dna, pojemność ładowni 3700 m3",Equipment,Prace budowlane podwodne (prace nurkowe),Masz.-godz.,12485.768609354041,12485.768609354041,12485.768609354041,12485.768609354041,22,PLN,5947.766137546834,0.4763636363636362,22,22,Prace budowlane podwodne (prace nurkowe),PUPU,PRACE ZWIĄZANE Z OBNIŻANIEM GRUNTU W WARUNKACH MORSKICH,TRANSPORT ZIEMI Z SAMOJEZDNYMI STATKAMI
DXME-RIKA-MENE_SAMEME,"Samobieżne, samowyładowcze statki transportowe ziemi z systemem otwierania dna, pojemność ładowni 7000 m3",Equipment,Prace budowlane podwodne (prace nurkowe),Masz.-godz.,19240.560118373887,19240.560118373884,19240.560118373884,19240.560118373884,22,PLN,7722.461174783699,0.4013636363636363,22,22,Prace budowlane podwodne (prace nurkowe),PUPU,PRACE ZWIĄZANE Z OBNIŻANIEM GRUNTU W WARUNKACH MORSKICH,TRANSPORT ZIEMI Z SAMOJEZDNYMI STATKAMI
DXME-RIKA-MEPU_KAKAME,"Elektryczne pływające stacje pompowania i urządzenia kopiące, wydajność 400 m3/h, wysokość podnoszenia stacji pompowania 95 m, wysokość podnoszenia urządzenia kopiącego 71 m",Equipment,Prace ziemne,Masz.-godz.,327.91255324640997,45.622744596000004,610.20236189682,327.91255324640997,2,PLN,603.3590979733943,1.84,2,1,Prace ziemne,ME,"MECHANIZOWANE PRACE ZIEMNE (Z UŻYCIEM KOPAREK, SPYCHACZY, BULDOŻERÓW, GRADEK, METOD HYDROMECHANICZNYCH ITD.)",OBRÓBKA GRUNTU METODĄ HYDRO-MECHANICZNĄ
DXME-RIKA-MEPU_KAKARI,"Pływające stacje pompowania, wydajność 80 m3/h, wysokość podnoszenia stacji pompowania 57 m, wysokość podnoszenia stacji ssącej 40 m",Equipment,Prace ziemne,Masz.-godz.,443.15692983276006,443.15692983276006,443.15692983276006,443.15692983276006,1,PLN,4081.4753237597206,9.21,1,1,Prace ziemne,ME,"MECHANIZOWANE PRACE ZIEMNE (Z UŻYCIEM KOPAREK, SPYCHACZY, BULDOŻERÓW, GRADEK, METOD HYDROMECHANICZNYCH ITD.)",OBRÓBKA GRUNTU METODĄ HYDRO-MECHANICZNĄ
DXME-RIKA-MERI_KADXME,Stalowe (łopatkowe) pociski o pojemności łopatki 4 m3,Equipment,Prace budowlane podwodne (prace nurkowe),Masz.-godz.,582.5410472508,582.5410472508,582.5410472508,582.5410472508,7,PLN,1269.1072815106713,2.1785714285714284,7,7,Prace budowlane podwodne (prace nurkowe),PUPU,"PRACE PODWODNE (PRACE NURKOWE) W OBSZARACH RZECZNYCH (RZEKI, JEZIORA, ZBIORNIKI WODNE)","OBRÓBKA GRUNTÓW POD WODAMI (RZEKI, JEZIORA, ZBIORNIKI WODNE)"
DXME-RIKA-MERI_KADXRI,"Pojazdy (łopatki) z pojemnością łopatki do 2,5 m3",Equipment,Prace budowlane podwodne (prace nurkowe),Masz.-godz.,498.46066858830005,498.4606685883001,498.4606685883001,498.4606685883001,14,PLN,1572.643409396087,3.1550000000000002,14,14,Prace budowlane podwodne (prace nurkowe),PUPU,"PRACE PODWODNE (PRACE NURKOWE) W OBSZARACH RZECZNYCH (RZEKI, JEZIORA, ZBIORNIKI WODNE)","OBRÓBKA GRUNTÓW POD WODAMI (RZEKI, JEZIORA, ZBIORNIKI WODNE)"
DXME-RIKA-MERI_KAKAME,"Ejektory hydromonitorowe i urządzenia do ssania ziemi do odkrywania podwodnych rowów, wydajność 30 m3/h",Equipment,Prace budowlane podwodne (prace nurkowe),Masz.-godz.,169.00825675733998,169.00825675733998,169.00825675733998,169.00825675733998,4,PLN,1374.4596480790674,8.1325,4,4,Prace budowlane podwodne (prace nurkowe),PUPU,"PRACE PODWODNE (PRACE NURKOWE) W OBSZARACH RZECZNYCH (RZEKI, JEZIORA, ZBIORNIKI WODNE)","OBRÓBKA GRUNTÓW POD WODAMI (RZEKI, JEZIORA, ZBIORNIKI WODNE)"
DXME-RIKA-MERI_KAKARI,"Ejektory hydromonitorowe i statki koparkowe do eksploatacji podwodnych rowów, wydajność w gruncie do 70 m3/h",Equipment,Prace budowlane podwodne (prace nurkowe),Masz.-godz.,175.45947292301994,175.45947292301994,175.45947292301994,175.45947292301994,12,PLN,841.766821348188,4.7975,12,12,Prace budowlane podwodne (prace nurkowe),PUPU,"PRACE PODWODNE (PRACE NURKOWE) W OBSZARACH RZECZNYCH (RZEKI, JEZIORA, ZBIORNIKI WODNE)","OBRÓBKA GRUNTÓW POD WODAMI (RZEKI, JEZIORA, ZBIORNIKI WODNE)"
DXME-RIKA-MERI_KALIKA,"Koparka jednonaczyniowa, objętość łyżki 15 m3",Equipment,Prace budowlane podwodne (prace nurkowe),Masz.-godz.,27451.875757599155,27451.875757599155,27451.875757599155,27451.875757599155,5,PLN,95477.62388492985,3.478,5,5,Prace budowlane podwodne (prace nurkowe),PUPU,PRACE ZWIĄZANE Z OBNIŻANIEM GRUNTU W WARUNKACH MORSKICH,OBNIŻANIE PODŁOŻA Z UŻYCIEM MASZYN DO RUCHU ZIEMI
DXME-RIKA-MERI_KALIME,"Koparka jednonaczyniowa, objętość łyżki 25 m3",Equipment,Prace budowlane podwodne (prace nurkowe),Masz.-godz.,45812.205048920296,45812.205048920296,45812.205048920296,45812.205048920296,5,PLN,116088.12759396403,2.534,5,5,Prace budowlane podwodne (prace nurkowe),PUPU,PRACE ZWIĄZANE Z OBNIŻANIEM GRUNTU W WARUNKACH MORSKICH,OBNIŻANIE PODŁOŻA Z UŻYCIEM MASZYN DO RUCHU ZIEMI
DXME-RIKA-MERI_KALIPU,"Nie samobieżne wiertnice Papillon do pali z frezarką, moc napędu frezarki 750 kW",Equipment,Prace budowlane podwodne (prace nurkowe),Masz.-godz.,1379.6117866073403,1379.6117866073403,1379.6117866073403,1379.6117866073403,3,PLN,426.75991265720387,0.30933333333333335,3,3,Prace budowlane podwodne (prace nurkowe),PUPU,PRACE ZWIĄZANE Z OBNIŻANIEM GRUNTU W WARUNKACH MORSKICH,POGŁĘBIANIE GRUNTU NARZĘDZIAMI PILOTOWYMI Z FRĘZARKĄ POSZERZAJĄCĄ
DXME-RIKA-MERI_KALIRI,"Urządzenia wiertnicze Papillon, nie samobieżne, z frezarką, moc napędu frezarki 350 kW",Equipment,Prace budowlane podwodne (prace nurkowe),Masz.-godz.,607.1726976529501,607.1726976529501,607.1726976529501,607.1726976529501,3,PLN,574.9925446773437,0.9470000000000001,3,3,Prace budowlane podwodne (prace nurkowe),PUPU,PRACE ZWIĄZANE Z OBNIŻANIEM GRUNTU W WARUNKACH MORSKICH,POGŁĘBIANIE GRUNTU NARZĘDZIAMI PILOTOWYMI Z FRĘZARKĄ POSZERZAJĄCĄ
DXME-RIKA-MERI_KALISA,"Nie samobieżne wiertnice Papillon do pali z frezarką, moc napędu frezarki 900 kW",Equipment,Prace budowlane podwodne (prace nurkowe),Masz.-godz.,1600.8140639805604,1600.8140639805604,1600.8140639805604,1600.8140639805604,3,PLN,475.97538169022,0.29733333333333334,3,3,Prace budowlane podwodne (prace nurkowe),PUPU,PRACE ZWIĄZANE Z OBNIŻANIEM GRUNTU W WARUNKACH MORSKICH,POGŁĘBIANIE GRUNTU NARZĘDZIAMI PILOTOWYMI Z FRĘZARKĄ POSZERZAJĄCĄ
DXME-RIKA-MERI_KALITO,"Nie samobieżne wiertnice Papillon do pali z frezarką, moc napędu frezarki 550 kW",Equipment,Prace budowlane podwodne (prace nurkowe),Masz.-godz.,1165.0108002175502,1165.0108002175502,1165.0108002175502,1165.0108002175502,3,PLN,577.0686830410932,0.49533333333333335,3,3,Prace budowlane podwodne (prace nurkowe),PUPU,PRACE ZWIĄZANE Z OBNIŻANIEM GRUNTU W WARUNKACH MORSKICH,POGŁĘBIANIE GRUNTU NARZĘDZIAMI PILOTOWYMI Z FRĘZARKĄ POSZERZAJĄCĄ
DXME-RIKA-MERI_KAMEDX,"Elektryczne koparki pływające z EGZU, wydajność 400 m3/h, wysokość podnoszenia 71 m",Equipment,Prace ziemne,Masz.-godz.,1354.5532940382302,1354.5532940382302,1354.5532940382302,1354.5532940382302,1,PLN,4646.117798551129,3.43,1,1,Prace ziemne,ME,"MECHANIZOWANE PRACE ZIEMNE (Z UŻYCIEM KOPAREK, SPYCHACZY, BULDOŻERÓW, GRADEK, METOD HYDROMECHANICZNYCH ITD.)",OBRÓBKA GRUNTU METODĄ HYDRO-MECHANICZNĄ
DXME-RIKA-MERI_KAMELI,"Pływające koparki, elektryczne, wydajność 600 m3/h, wysokość podnoszenia 80 m",Equipment,Prace ziemne,Masz.-godz.,1065.4010712180002,576.505590804,1554.296551632,1065.401071218,36,PLN,580.0516943298,0.5444444444444446,36,18,Prace ziemne,ME,"MECHANIZOWANE PRACE ZIEMNE (Z UŻYCIEM KOPAREK, SPYCHACZY, BULDOŻERÓW, GRADEK, METOD HYDROMECHANICZNYCH ITD.)",OBRÓBKA GRUNTU METODĄ HYDRO-MECHANICZNĄ
DXME-RIKA-MERI_KAMEME,"Pływające koparki ssące z silnikiem diesla, wydajność 80 m3/h, wysokość podnoszenia 30 m",Equipment,Prace ziemne,Masz.-godz.,425.92834075506005,425.92834075506005,425.92834075506005,425.92834075506005,1,PLN,8092.638474346141,19.0,1,1,Prace ziemne,ME,"MECHANIZOWANE PRACE ZIEMNE (Z UŻYCIEM KOPAREK, SPYCHACZY, BULDOŻERÓW, GRADEK, METOD HYDROMECHANICZNYCH ITD.)",OBRÓBKA GRUNTU METODĄ HYDRO-MECHANICZNĄ
DXME-RIKA-MERI_KAMENE,"Elektryczne koparki pływające, wydajność 400 m3/h, wysokość podnoszenia 71 m",Equipment,Prace ziemne,Masz.-godz.,710.267380812,384.337060536,1036.1977010880003,710.2673808120002,14,PLN,785.3527896406973,1.1057142857142859,14,7,Prace ziemne,ME,"MECHANIZOWANE PRACE ZIEMNE (Z UŻYCIEM KOPAREK, SPYCHACZY, BULDOŻERÓW, GRADEK, METOD HYDROMECHANICZNYCH ITD.)",OBRÓBKA GRUNTU METODĄ HYDRO-MECHANICZNĄ
DXME-RIKA-MERI_KAMEPU,"Elektryczne koparki pływające, wydajność 140 m3/h, wysokość podnoszenia 37-52 m",Equipment,Prace ziemne,Masz.-godz.,265.55671134861,148.27391993700002,382.83950276022006,265.55671134861007,14,PLN,893.7880170533218,3.365714285714286,14,7,Prace ziemne,ME,"MECHANIZOWANE PRACE ZIEMNE (Z UŻYCIEM KOPAREK, SPYCHACZY, BULDOŻERÓW, GRADEK, METOD HYDROMECHANICZNYCH ITD.)",OBRÓBKA GRUNTU METODĄ HYDRO-MECHANICZNĄ
DXME-RIKA-MERI_KAMERI,"Pływające koparki diesla, wydajność 140 m3/h, wysokość podnoszenia 37-52 m",Equipment,Prace ziemne,Masz.-godz.,435.85528969983005,435.85528969983005,435.85528969983005,435.85528969983005,1,PLN,4576.480541848216,10.5,1,1,Prace ziemne,ME,"MECHANIZOWANE PRACE ZIEMNE (Z UŻYCIEM KOPAREK, SPYCHACZY, BULDOŻERÓW, GRADEK, METOD HYDROMECHANICZNYCH ITD.)",OBRÓBKA GRUNTU METODĄ HYDRO-MECHANICZNĄ
DXME-RIKA-MERI_KAMESA,"Pływające koparki, elektryczne, wydajność 200 m3/h, wysokość podnoszenia 50-63 m",Equipment,Prace ziemne,Masz.-godz.,355.1336904060001,192.168530268,518.0988505440001,355.1336904060001,24,PLN,643.6798138608751,1.8125,24,12,Prace ziemne,ME,"MECHANIZOWANE PRACE ZIEMNE (Z UŻYCIEM KOPAREK, SPYCHACZY, BULDOŻERÓW, GRADEK, METOD HYDROMECHANICZNYCH ITD.)",OBRÓBKA GRUNTU METODĄ HYDRO-MECHANICZNĄ
DXME-RIKA-MERI_KAMETO,"Elektryczne koparki pływające, wydajność 80 m3/h, wysokość podnoszenia 40 m",Equipment,Prace ziemne,Masz.-godz.,131.93773379655,68.434116894,195.4413506991,131.93773379655,12,PLN,396.03309761264427,3.001666666666667,12,6,Prace ziemne,ME,"MECHANIZOWANE PRACE ZIEMNE (Z UŻYCIEM KOPAREK, SPYCHACZY, BULDOŻERÓW, GRADEK, METOD HYDROMECHANICZNYCH ITD.)",OBRÓBKA GRUNTU METODĄ HYDRO-MECHANICZNĄ
DXME-RIKA-MERI_KAMEVO,"Elektryczne koparki pływające z EGZU, wydajność 200 m3/h, wysokość podnoszenia 50-63 m",Equipment,Prace ziemne,Masz.-godz.,660.2744995020901,387.79332906600007,932.7556699381802,660.2744995020901,2,PLN,4595.510516534547,6.96,2,1,Prace ziemne,ME,"MECHANIZOWANE PRACE ZIEMNE (Z UŻYCIEM KOPAREK, SPYCHACZY, BULDOŻERÓW, GRADEK, METOD HYDROMECHANICZNYCH ITD.)",OBRÓBKA GRUNTU METODĄ HYDRO-MECHANICZNĄ
DXME-RIKA-MERI_KANEDX,"Koparka jednonaczyniowa, objętość łyżki 11 m3",Equipment,Prace budowlane podwodne (prace nurkowe),Masz.-godz.,20080.09665784551,20080.09665784551,20080.09665784551,20080.09665784551,5,PLN,88914.66800093993,4.428,5,5,Prace budowlane podwodne (prace nurkowe),PUPU,PRACE ZWIĄZANE Z OBNIŻANIEM GRUNTU W WARUNKACH MORSKICH,OBNIŻANIE PODŁOŻA Z UŻYCIEM MASZYN DO RUCHU ZIEMI
DXME-RIKA-MERI_KANEKA,"Koparka wielonaczyniowa, objętość łyżki 0,175 m3",Equipment,Prace budowlane podwodne (prace nurkowe),Masz.-godz.,1726.4406934203002,1726.4406934203002,1726.4406934203002,1726.4406934203002,4,PLN,17303.25184980496,10.0225,4,4,Prace budowlane podwodne (prace nurkowe),PUPU,PRACE ZWIĄZANE Z OBNIŻANIEM GRUNTU W WARUNKACH MORSKICH,OBNIŻANIE PODŁOŻA Z UŻYCIEM MASZYN DO RUCHU ZIEMI
DXME-RIKA-MERI_KANELI,"Koparka jednonaczyniowa, objętość łyżki 5,7 m3",Equipment,Prace budowlane podwodne (prace nurkowe),Masz.-godz.,10464.643004797412,10464.643004797412,10464.643004797412,10464.643004797412,5,PLN,82335.81116174604,7.868,5,5,Prace budowlane podwodne (prace nurkowe),PUPU,PRACE ZWIĄZANE Z OBNIŻANIEM GRUNTU W WARUNKACH MORSKICH,OBNIŻANIE PODŁOŻA Z UŻYCIEM MASZYN DO RUCHU ZIEMI
DXME-RIKA-MERI_KANEME,"Koparka wielonaczyniowa, objętość 1 m3",Equipment,Prace budowlane podwodne (prace nurkowe),Masz.-godz.,18268.977749257952,18268.977749257952,18268.977749257952,18268.977749257952,4,PLN,64078.43945552227,3.5075,4,4,Prace budowlane podwodne (prace nurkowe),PUPU,PRACE ZWIĄZANE Z OBNIŻANIEM GRUNTU W WARUNKACH MORSKICH,OBNIŻANIE PODŁOŻA Z UŻYCIEM MASZYN DO RUCHU ZIEMI
DXME-RIKA-MERI_KANENE,"Koparka jednonaczyniowa, objętość łyżki 5 m3",Equipment,Prace budowlane podwodne (prace nurkowe),Masz.-godz.,8866.898471089225,8866.898471089225,8866.898471089225,8866.898471089225,5,PLN,78702.59082938796,8.876,5,5,Prace budowlane podwodne (prace nurkowe),PUPU,PRACE ZWIĄZANE Z OBNIŻANIEM GRUNTU W WARUNKACH MORSKICH,OBNIŻANIE PODŁOŻA Z UŻYCIEM MASZYN DO RUCHU ZIEMI
DXME-RIKA-MERI_KANEPU,"Koparka jednonaczyniowa, objętość łyżki 4 m3",Equipment,Prace budowlane podwodne (prace nurkowe),Masz.-godz.,7041.28833809973,7041.28833809973,7041.28833809973,7041.28833809973,5,PLN,76919.03380540146,10.924,5,5,Prace budowlane podwodne (prace nurkowe),PUPU,PRACE ZWIĄZANE Z OBNIŻANIEM GRUNTU W WARUNKACH MORSKICH,OBNIŻANIE PODŁOŻA Z UŻYCIEM MASZYN DO RUCHU ZIEMI
DXME-RIKA-MERI_KANERI,"Koparka jednonaczyniowa, pojemność łyżki 1,6 m3",Equipment,Prace budowlane podwodne (prace nurkowe),Masz.-godz.,2936.17779132249,2936.17779132249,2936.17779132249,2936.17779132249,5,PLN,77497.47662416579,26.393999999999995,5,5,Prace budowlane podwodne (prace nurkowe),PUPU,PRACE ZWIĄZANE Z OBNIŻANIEM GRUNTU W WARUNKACH MORSKICH,OBNIŻANIE PODŁOŻA Z UŻYCIEM MASZYN DO RUCHU ZIEMI
DXME-RIKA-MERI_KANESA,"Koparka jednonaczyniowa, objętość łyżki 4,3 m3",Equipment,Prace budowlane podwodne (prace nurkowe),Masz.-godz.,7649.4135105959995,7649.413510596,7649.413510596,7649.413510596,5,PLN,78131.10959722757,10.214,5,5,Prace budowlane podwodne (prace nurkowe),PUPU,PRACE ZWIĄZANE Z OBNIŻANIEM GRUNTU W WARUNKACH MORSKICH,OBNIŻANIE PODŁOŻA Z UŻYCIEM MASZYN DO RUCHU ZIEMI
DXME-RIKA-MERI_KANETO,"Koparka jednonaczyniowa, objętość łyżki 3 m3",Equipment,Prace budowlane podwodne (prace nurkowe),Masz.-godz.,5405.668922386591,5405.668922386591,5405.668922386591,5405.668922386591,5,PLN,77647.02840116099,14.363999999999999,5,5,Prace budowlane podwodne (prace nurkowe),PUPU,PRACE ZWIĄZANE Z OBNIŻANIEM GRUNTU W WARUNKACH MORSKICH,OBNIŻANIE PODŁOŻA Z UŻYCIEM MASZYN DO RUCHU ZIEMI
DXME-RIKA-MERI_KANEVO,"Koparka jednonaczyniowa, objętość łyżki 8,5 m3",Equipment,Prace budowlane podwodne (prace nurkowe),Masz.-godz.,15334.494802877252,15334.49480287725,15334.49480287725,15334.49480287725,5,PLN,84493.06636385365,5.51,5,5,Prace budowlane podwodne (prace nurkowe),PUPU,PRACE ZWIĄZANE Z OBNIŻANIEM GRUNTU W WARUNKACH MORSKICH,OBNIŻANIE PODŁOŻA Z UŻYCIEM MASZYN DO RUCHU ZIEMI
DXME-RIKA-MERI_KAPUKA,"Samochodowe koparki, objętość ładunkowa 11000 m3",Equipment,Prace budowlane podwodne (prace nurkowe),Masz.-godz.,71694.80246424211,71694.80246424211,71694.80246424211,71694.80246424211,20,PLN,14840.82411009812,0.20699999999999993,20,20,Prace budowlane podwodne (prace nurkowe),PUPU,PRACE ZWIĄZANE Z OBNIŻANIEM GRUNTU W WARUNKACH MORSKICH,WYKOPY Z UŻYCIEM SAMOJEZDNYCH KOPAREK
DXME-RIKA-MERI_KAPULI,"Samochodowe koparki, objętość ładunkowa 35000 m3",Equipment,Prace budowlane podwodne (prace nurkowe),Masz.-godz.,170448.67285710684,170448.6728571069,170448.6728571069,170448.6728571069,20,PLN,11745.618046583237,0.06891,20,20,Prace budowlane podwodne (prace nurkowe),PUPU,PRACE ZWIĄZANE Z OBNIŻANIEM GRUNTU W WARUNKACH MORSKICH,WYKOPY Z UŻYCIEM SAMOJEZDNYCH KOPAREK
DXME-RIKA-MERI_KAPUME,"Samochodowe koparki, objętość ładunkowa 12500 m3",Equipment,Prace budowlane podwodne (prace nurkowe),Masz.-godz.,81199.01666037877,81199.01666037877,81199.01666037877,81199.01666037877,20,PLN,14778.221032188932,0.18199999999999997,20,20,Prace budowlane podwodne (prace nurkowe),PUPU,PRACE ZWIĄZANE Z OBNIŻANIEM GRUNTU W WARUNKACH MORSKICH,WYKOPY Z UŻYCIEM SAMOJEZDNYCH KOPAREK
DXME-RIKA-MERI_KAPUNE,"Samochodowe koparki, objętość ładunkowa 24000 m3",Equipment,Prace budowlane podwodne (prace nurkowe),Masz.-godz.,154799.7292900944,154799.72929009446,154799.72929009446,154799.72929009446,20,PLN,14860.774011849067,0.096,20,20,Prace budowlane podwodne (prace nurkowe),PUPU,PRACE ZWIĄZANE Z OBNIŻANIEM GRUNTU W WARUNKACH MORSKICH,WYKOPY Z UŻYCIEM SAMOJEZDNYCH KOPAREK
DXME-RIKA-MERI_KAPUPU,"Samochodowe statki koparkowe, objętość ładunkowa 19000 m3",Equipment,Prace budowlane podwodne (prace nurkowe),Masz.-godz.,118490.39776893891,118490.39776893891,118490.39776893891,118490.39776893891,20,PLN,15759.222903268877,0.13299999999999995,20,20,Prace budowlane podwodne (prace nurkowe),PUPU,PRACE ZWIĄZANE Z OBNIŻANIEM GRUNTU W WARUNKACH MORSKICH,WYKOPY Z UŻYCIEM SAMOJEZDNYCH KOPAREK
DXME-RIKA-MERI_KAPURI,"Samochodowe koparki, objętość ładunkowa 13500 m3",Equipment,Prace budowlane podwodne (prace nurkowe),Masz.-godz.,85639.06618640803,85639.06618640803,85639.06618640803,85639.06618640803,20,PLN,14772.738917155384,0.17249999999999996,20,20,Prace budowlane podwodne (prace nurkowe),PUPU,PRACE ZWIĄZANE Z OBNIŻANIEM GRUNTU W WARUNKACH MORSKICH,WYKOPY Z UŻYCIEM SAMOJEZDNYCH KOPAREK
DXME-RIKA-MERI_KAPUSA,"Samochodowe koparki, objętość ładunkowa 22500 m3",Equipment,Prace budowlane podwodne (prace nurkowe),Masz.-godz.,128613.94272396385,128613.94272396385,128613.94272396385,128613.94272396385,20,PLN,16070.31214335928,0.12494999999999998,20,20,Prace budowlane podwodne (prace nurkowe),PUPU,PRACE ZWIĄZANE Z OBNIŻANIEM GRUNTU W WARUNKACH MORSKICH,WYKOPY Z UŻYCIEM SAMOJEZDNYCH KOPAREK
DXME-RIKA-MERI_KAPUTO,"Samochodowe koparki, objętość ładunkowa 18000 m3",Equipment,Prace budowlane podwodne (prace nurkowe),Masz.-godz.,109626.74691690579,109626.7469169058,109626.7469169058,109626.7469169058,20,PLN,14689.984086865374,0.13399999999999995,20,20,Prace budowlane podwodne (prace nurkowe),PUPU,PRACE ZWIĄZANE Z OBNIŻANIEM GRUNTU W WARUNKACH MORSKICH,WYKOPY Z UŻYCIEM SAMOJEZDNYCH KOPAREK
DXME-RIKA-MERI_KAPUVO,"Samochodowe koparki, objętość ładunkowa 45000 m3",Equipment,Prace budowlane podwodne (prace nurkowe),Masz.-godz.,224408.17963199067,224408.17963199067,224408.17963199067,224408.17963199067,20,PLN,12680.184190105636,0.05650499999999999,20,20,Prace budowlane podwodne (prace nurkowe),PUPU,PRACE ZWIĄZANE Z OBNIŻANIEM GRUNTU W WARUNKACH MORSKICH,WYKOPY Z UŻYCIEM SAMOJEZDNYCH KOPAREK
